"CNTRY","YEAR","SAMPLE","AGE","SEX","population"
"Vietnam","1999","Vietnam 1999","36","Female","595839.87"
"Vietnam","1999","Vietnam 1999","37","Male","469381.52"
"Vietnam","1999","Vietnam 1999","37","Female","483387.22"
"Vietnam","1999","Vietnam 1999","38","Male","552175.26"
"Vietnam","1999","Vietnam 1999","38","Female","607213.98"
"Vietnam","1999","Vietnam 1999","39","Male","497052.87"
"Vietnam","1999","Vietnam 1999","39","Female","557427.58"
"Vietnam","1999","Vietnam 1999","40","Male","477780.61"
"Vietnam","1999","Vietnam 1999","40","Female","541395.8"
"Vietnam","1999","Vietnam 1999","41","Male","470342.46"
"Vietnam","1999","Vietnam 1999","41","Female","513413.7"
"Vietnam","1999","Vietnam 1999","42","Male","414286.36"
"Vietnam","1999","Vietnam 1999","42","Female","447534.92"
"Vietnam","1999","Vietnam 1999","43","Male","381727.53"
"Vietnam","1999","Vietnam 1999","43","Female","435810.64"
"Vietnam","1999","Vietnam 1999","44","Male","400252.9"
"Vietnam","1999","Vietnam 1999","44","Female","426847.45"
"Vietnam","1999","Vietnam 1999","45","Male","325912.91"
"Vietnam","1999","Vietnam 1999","45","Female","351077.27"
"Vietnam","1999","Vietnam 1999","46","Male","333095.22"
"Vietnam","1999","Vietnam 1999","46","Female","362533.43"
"Vietnam","1999","Vietnam 1999","47","Male","240395.85"
"Vietnam","1999","Vietnam 1999","47","Female","280815.21"
"Vietnam","1999","Vietnam 1999","48","Male","309533.42"
"Vietnam","1999","Vietnam 1999","48","Female","333977.64"
"Vietnam","1999","Vietnam 1999","49","Male","259243.44"
"Vietnam","1999","Vietnam 1999","49","Female","308811.1"
"Vietnam","1999","Vietnam 1999","50","Male","222964.47"
"Vietnam","1999","Vietnam 1999","50","Female","297406.93"
"Vietnam","1999","Vietnam 1999","51","Male","221083.01"
"Vietnam","1999","Vietnam 1999","51","Female","256184.04"
"Vietnam","1999","Vietnam 1999","52","Male","184676.68"
"Vietnam","1999","Vietnam 1999","52","Female","211892"
"Vietnam","1999","Vietnam 1999","53","Male","177641.4"
"Vietnam","1999","Vietnam 1999","53","Female","206111.32"
"Vietnam","1999","Vietnam 1999","54","Male","158952.99"
"Vietnam","1999","Vietnam 1999","54","Female","200023.46"
"Vietnam","1999","Vietnam 1999","55","Male","142886.52"
"Vietnam","1999","Vietnam 1999","55","Female","172078.69"
"Vietnam","1999","Vietnam 1999","56","Male","154941.52"
"Vietnam","1999","Vietnam 1999","56","Female","206081.51"
"Vietnam","1999","Vietnam 1999","57","Male","137195.26"
"Vietnam","1999","Vietnam 1999","57","Female","190024.78"
"Vietnam","1999","Vietnam 1999","58","Male","190830.09"
"Vietnam","1999","Vietnam 1999","58","Female","230971.73"
"Vietnam","1999","Vietnam 1999","59","Male","167877.18"
"Vietnam","1999","Vietnam 1999","59","Female","211375.21"
"Vietnam","1999","Vietnam 1999","60","Male","155748.49"
"Vietnam","1999","Vietnam 1999","60","Female","193059.49"
"Vietnam","1999","Vietnam 1999","61","Male","167782.61"
"Vietnam","1999","Vietnam 1999","61","Female","214513.5"
"Vietnam","1999","Vietnam 1999","62","Male","165777.08"
"Vietnam","1999","Vietnam 1999","62","Female","207990.63"
"Vietnam","1999","Vietnam 1999","63","Male","149691.82"
"Vietnam","1999","Vietnam 1999","63","Female","196464.56"
"Vietnam","1999","Vietnam 1999","64","Male","136769.96"
"Vietnam","1999","Vietnam 1999","64","Female","178800.64"
"Vietnam","1999","Vietnam 1999","65","Male","151447.19"
"Vietnam","1999","Vietnam 1999","65","Female","185694.45"
"Vietnam","1999","Vietnam 1999","66","Male","153061.27"
"Vietnam","1999","Vietnam 1999","66","Female","195894.66"
"Vietnam","1999","Vietnam 1999","67","Male","124587.91"
"Vietnam","1999","Vietnam 1999","67","Female","168194.03"
"Vietnam","1999","Vietnam 1999","68","Male","172168.17"
"Vietnam","1999","Vietnam 1999","68","Female","203377.74"
"Vietnam","1999","Vietnam 1999","69","Male","149551.81"
"Vietnam","1999","Vietnam 1999","69","Female","177954.18"
"Vietnam","1999","Vietnam 1999","70","Male","115970.98"
"Vietnam","1999","Vietnam 1999","70","Female","154481.94"
"Vietnam","1999","Vietnam 1999","71","Male","111644.76"
"Vietnam","1999","Vietnam 1999","71","Female","148198.73"
"Vietnam","1999","Vietnam 1999","72","Male","97365.95"
"Vietnam","1999","Vietnam 1999","72","Female","139485.69"
"Vietnam","1999","Vietnam 1999","73","Male","96227.63"
"Vietnam","1999","Vietnam 1999","73","Female","140506.1"
"Vietnam","1999","Vietnam 1999","74","Male","82993.15"
"Vietnam","1999","Vietnam 1999","74","Female","122017.8"
"Vietnam","1999","Vietnam 1999","75","Male","69136.68"
"Vietnam","1999","Vietnam 1999","75","Female","110424.18"
"Vietnam","1999","Vietnam 1999","76","Male","70595.3"
"Vietnam","1999","Vietnam 1999","76","Female","111901.72"
"Vietnam","1999","Vietnam 1999","77","Male","58592.32"
"Vietnam","1999","Vietnam 1999","77","Female","99179.65"
"Vietnam","1999","Vietnam 1999","78","Male","64236.81"
"Vietnam","1999","Vietnam 1999","78","Female","108742.45"
"Vietnam","1999","Vietnam 1999","79","Male","51082.03"
"Vietnam","1999","Vietnam 1999","79","Female","89849.52"
"Vietnam","1999","Vietnam 1999","80","Male","36701.02"
"Vietnam","1999","Vietnam 1999","80","Female","68849.87"
"Vietnam","1999","Vietnam 1999","81","Male","32697.55"
"Vietnam","1999","Vietnam 1999","81","Female","60521.04"
"Vietnam","1999","Vietnam 1999","82","Male","27020.74"
"Vietnam","1999","Vietnam 1999","82","Female","52670.3"
"Vietnam","1999","Vietnam 1999","83","Male","24708.19"
"Vietnam","1999","Vietnam 1999","83","Female","48940.04"
"Vietnam","1999","Vietnam 1999","84","Male","22374.31"
"Vietnam","1999","Vietnam 1999","84","Female","44225.88"
"Vietnam","1999","Vietnam 1999","85","Male","18107.91"
"Vietnam","1999","Vietnam 1999","85","Female","39460.91"
"Vietnam","1999","Vietnam 1999","86","Male","17478.78"
"Vietnam","1999","Vietnam 1999","86","Female","32652.57"
"Vietnam","1999","Vietnam 1999","87","Male","12675.25"
"Vietnam","1999","Vietnam 1999","87","Female","25214.05"
"Vietnam","1999","Vietnam 1999","88","Male","10915.73"
"Vietnam","1999","Vietnam 1999","88","Female","27229.56"
"Vietnam","1999","Vietnam 1999","89","Male","8423.72"
"Vietnam","1999","Vietnam 1999","89","Female","18615.21"
"Vietnam","1999","Vietnam 1999","90","Male","5259.12"
"Vietnam","1999","Vietnam 1999","90","Female","13236.21"
"Vietnam","1999","Vietnam 1999","91","Male","2365.62"
"Vietnam","1999","Vietnam 1999","91","Female","10903.49"
"Vietnam","1999","Vietnam 1999","92","Male","2789.84"
"Vietnam","1999","Vietnam 1999","92","Female","7514.49"
"Vietnam","1999","Vietnam 1999","93","Male","2619.26"
"Vietnam","1999","Vietnam 1999","93","Female","7752.49"
"Vietnam","1999","Vietnam 1999","94","Male","1785.82"
"Vietnam","1999","Vietnam 1999","94","Female","4738.33"
"Vietnam","1999","Vietnam 1999","95","Male","1322.46"
"Vietnam","1999","Vietnam 1999","95","Female","4071.36"
"Vietnam","1999","Vietnam 1999","96","Male","953.39"
"Vietnam","1999","Vietnam 1999","96","Female","2989.97"
"Vietnam","1999","Vietnam 1999","97","Male","940.52"
"Vietnam","1999","Vietnam 1999","97","Female","2933.36"
"Vietnam","1999","Vietnam 1999","98","Male","703.84"
"Vietnam","1999","Vietnam 1999","98","Female","1803.26"
"Vietnam","1999","Vietnam 1999","99","Male","202.5"
"Vietnam","1999","Vietnam 1999","99","Female","624.82"
"Vietnam","1999","Vietnam 1999","100+","Male","777.86"
"Vietnam","1999","Vietnam 1999","100+","Female","2717.61"
"Vietnam","2009","Vietnam 2009","Less than 1 year","Male","806835.78"
"Vietnam","2009","Vietnam 2009","Less than 1 year","Female","716611.82"
"Vietnam","2009","Vietnam 2009","1 year","Male","802613.01"
"Vietnam","2009","Vietnam 2009","1 year","Female","706812.76"
"Vietnam","2009","Vietnam 2009","2 years","Male","752574.24"
"Vietnam","2009","Vietnam 2009","2 years","Female","675326.01"
"Vietnam","2009","Vietnam 2009","3","Male","748813.44"
"Vietnam","2009","Vietnam 2009","3","Female","675700.46"
"Vietnam","2009","Vietnam 2009","4","Male","727451.94"
"Vietnam","2009","Vietnam 2009","4","Female","666470.91"
"Vietnam","2009","Vietnam 2009","5","Male","766377.86"
"Vietnam","2009","Vietnam 2009","5","Female","702894.4"
"Vietnam","2009","Vietnam 2009","6","Male","680456.71"
"Vietnam","2009","Vietnam 2009","6","Female","628170.36"
"Vietnam","2009","Vietnam 2009","7","Male","677157.18"
"Vietnam","2009","Vietnam 2009","7","Female","625816.41"
"Vietnam","2009","Vietnam 2009","8","Male","742140.16"
"Vietnam","2009","Vietnam 2009","8","Female","681406.18"
"Vietnam","2009","Vietnam 2009","9","Male","705399.5"
"Vietnam","2009","Vietnam 2009","9","Female","648302.91"
"Vietnam","2009","Vietnam 2009","10","Male","654363.89"
"Vietnam","2009","Vietnam 2009","10","Female","602953.32"
"Vietnam","2009","Vietnam 2009","11","Male","735562.79"
"Vietnam","2009","Vietnam 2009","11","Female","672429"
"Vietnam","2009","Vietnam 2009","12","Male","763315.63"
"Vietnam","2009","Vietnam 2009","12","Female","705490.2"
"Vietnam","2009","Vietnam 2009","13","Male","827655.44"
"Vietnam","2009","Vietnam 2009","13","Female","762493.79"
"Vietnam","2009","Vietnam 2009","14","Male","830595.93"
"Vietnam","2009","Vietnam 2009","14","Female","768070.15"
"Vietnam","2009","Vietnam 2009","15","Male","916652.06"
"Vietnam","2009","Vietnam 2009","15","Female","852585.1"
"Vietnam","2009","Vietnam 2009","16","Male","921431.19"
"Vietnam","2009","Vietnam 2009","16","Female","854490.01"
"Vietnam","2009","Vietnam 2009","17","Male","913634.59"
"Vietnam","2009","Vietnam 2009","17","Female","852217.2"
"Vietnam","2009","Vietnam 2009","18","Male","920832.86"
"Vietnam","2009","Vietnam 2009","18","Female","882975.57"
"Vietnam","2009","Vietnam 2009","19","Male","812311.39"
"Vietnam","2009","Vietnam 2009","19","Female","814996.75"
"Vietnam","2009","Vietnam 2009","20","Male","774250.72"
"Vietnam","2009","Vietnam 2009","20","Female","784038.44"
"Vietnam","2009","Vietnam 2009","21","Male","782989.18"
"Vietnam","2009","Vietnam 2009","21","Female","786556.19"
"Vietnam","2009","Vietnam 2009","22","Male","747777.29"
"Vietnam","2009","Vietnam 2009","22","Female","753919.12"
"Vietnam","2009","Vietnam 2009","23","Male","791550.44"
"Vietnam","2009","Vietnam 2009","23","Female","802928.77"
"Vietnam","2009","Vietnam 2009","24","Male","834009.75"
"Vietnam","2009","Vietnam 2009","24","Female","841300.3"
"Vietnam","2009","Vietnam 2009","25","Male","800865.35"
"Vietnam","2009","Vietnam 2009","25","Female","819156.22"
"Vietnam","2009","Vietnam 2009","26","Male","814126.07"
"Vietnam","2009","Vietnam 2009","26","Female","823718.25"
"Vietnam","2009","Vietnam 2009","27","Male","716774.62"
"Vietnam","2009","Vietnam 2009","27","Female","728352.26"
"Vietnam","2009","Vietnam 2009","28","Male","718661.3"
"Vietnam","2009","Vietnam 2009","28","Female","731974.7"
"Vietnam","2009","Vietnam 2009","29","Male","717272.18"
"Vietnam","2009","Vietnam 2009","29","Female","725682.41"
"Vietnam","2009","Vietnam 2009","30","Male","700603.01"
"Vietnam","2009","Vietnam 2009","30","Female","702492.09"
"Vietnam","2009","Vietnam 2009","31","Male","673522.05"
"Vietnam","2009","Vietnam 2009","31","Female","666664.42"
"Vietnam","2009","Vietnam 2009","32","Male","695531.97"
"Vietnam","2009","Vietnam 2009","32","Female","701906.81"
"Vietnam","2009","Vietnam 2009","33","Male","687219.05"
